[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] frame = 00272, id = 18705, distance = 31.13464731375797
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00273, id = 18705, distance = 31.19814984187979
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00265.json.gz
[debug] max_distance = 40.70222702393987
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00265.json.gz
[debug] max_distance = 40.70222702393987
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00265, id = 18705, distance = 30.712688054751144
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00266, id = 18705, distance = 30.76239518503797
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00267, id = 18705, distance = 30.84518340565516
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00268, id = 18705, distance = 30.914666257200732
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00269, id = 18705, distance = 30.97333090619583
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00270, id = 18705, distance = 31.025144549233396
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00271, id = 18705, distance = 31.07650094027544
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00272, id = 18705, distance = 31.13464731375797
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00273, id = 18705, distance = 31.19814984187979
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00274, id = 18705, distance = 31.272364030525033
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00275, id = 18705, distance = 31.333104819179518
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00276, id = 18705, distance = 31.359834057740315
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00277, id = 18705, distance = 31.355878075233395
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00270.json.gz
[debug] max_distance = 35.901769413912874
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00270.json.gz
[debug] max_distance = 35.901769413912874
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00270, id = 18705, distance = 31.025144549233396
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00271, id = 18705, distance = 31.07650094027544
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00272, id = 18705, distance = 31.13464731375797
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00273, id = 18705, distance = 31.19814984187979
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00274, id = 18705, distance = 31.272364030525033
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00275, id = 18705, distance = 31.333104819179518
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00276, id = 18705, distance = 31.359834057740315
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00275.json.gz
[debug] max_distance = 37.726203854725235
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00275.json.gz
[debug] max_distance = 37.726203854725235
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00275, id = 18705, distance = 31.333104819179518
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00276, id = 18705, distance = 31.359834057740315
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00277, id = 18705, distance = 31.355878075233395
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00278, id = 18705, distance = 31.3630915522529
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00279, id = 18705, distance = 31.396672116756783
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00280, id = 18705, distance = 31.45442248084676
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00281, id = 18705, distance = 31.54468927731729
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00282, id = 18705, distance = 31.66349009053067
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00280.json.gz
[debug] max_distance = 37.946001293234374
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00280.json.gz
[debug] max_distance = 37.946001293234374
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00280, id = 18705, distance = 31.45442248084676
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00281, id = 18705, distance = 31.54468927731729
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00282, id = 18705, distance = 31.66349009053067
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00283, id = 18705, distance = 31.781848586891247
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00284, id = 18705, distance = 31.87298521844715
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00285, id = 18705, distance = 31.9216263298483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00286, id = 18705, distance = 31.930655301943073
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00287, id = 18705, distance = 31.929629085494614
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00288, id = 18705, distance = 31.9480425113004
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00285.json.gz
[debug] max_distance = 37.14133188582554
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00285.json.gz
[debug] max_distance = 37.14133188582554
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00285, id = 18705, distance = 31.9216263298483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00286, id = 18705, distance = 31.930655301943073
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] frame = 00287, id = 18705, distance = 31.929629085494614
[debug] frame = 00288, id = 18706, distance = 13.830610506948135
[debug] frame = 00288, id = 18705, distance = 31.9480425113004
[debug] frame = 00289, id = 18706, distance = 13.816333831550569
[debug] frame = 00289, id = 18705, distance = 31.95858202281471
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00290, id = 18705, distance = 31.920263168483313
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00291, id = 18705, distance = 31.846040636930752
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00290.json.gz
[debug] max_distance = 42.778665803736615
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00290.json.gz
[debug] max_distance = 42.778665803736615
[debug] frame = 00290, id = 18706, distance = 13.776148340413355
[debug] frame = 00290, id = 18705, distance = 31.920263168483313
[debug] frame = 00291, id = 18706, distance = 13.723450958322266
[debug] frame = 00291, id = 18705, distance = 31.846040636930752
[debug] frame = 00292, id = 18706, distance = 13.613137498322693
[debug] frame = 00292, id = 18705, distance = 31.702436511224633
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00010.json.gz
[debug] max_distance = 14.649166439002556
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00010.json.gz
[debug] max_distance = 14.649166439002556
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00015.json.gz
[debug] max_distance = 28.780033723790396
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00015.json.gz
[debug] max_distance = 28.780033723790396
[debug] frame = 00040, id = 27034, distance = 9.186037375356035
[debug] frame = 00041, id = 27034, distance = 9.134897876668731
[debug] frame = 00042, id = 27034, distance = 9.087111327558071
[debug] frame = 00043, id = 27034, distance = 9.042534045323285
[debug] frame = 00044, id = 27034, distance = 9.001144667524173
[debug] frame = 00045, id = 27034, distance = 8.963064993789208
[debug] frame = 00046, id = 27034, distance = 8.927807737727939
[debug] frame = 00047, id = 27034, distance = 8.895733446741168
[debug] frame = 00048, id = 27034, distance = 8.866761739314942
[debug] frame = 00049, id = 27030, distance = 7.883837331763242
[debug] frame = 00049, id = 27034, distance = 8.840597288318188
[debug] frame = 00050, id = 27030, distance = 7.841333632604685
[debug] frame = 00050, id = 27034, distance = 8.817573794566362
[debug] frame = 00051, id = 27030, distance = 7.801322570570817
[debug] frame = 00051, id = 27034, distance = 8.797424533002141
[debug] frame = 00052, id = 27030, distance = 7.764023909354847
[debug] frame = 00052, id = 27034, distance = 8.780443191796598
[debug] frame = 00053, id = 27030, distance = 7.729490722347658
[debug] frame = 00053, id = 27034, distance = 8.766629261824242
[debug] frame = 00054, id = 27030, distance = 7.6977602285062146
[debug] frame = 00054, id = 27034, distance = 8.755761688252504
[debug] frame = 00055, id = 27030, distance = 7.668867216947645
[debug] frame = 00055, id = 27034, distance = 8.747868005687327
